Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Tipus_Vehicles,Desc_tipus_propietari,Nombre
2020,1,Ciutat Vella,1,el Raval,Turismes,Subjecte Jurí­dic,632
2020,1,Ciutat Vella,1,el Raval,Turismes,Subjecte Físic,5165
2020,1,Ciutat Vella,1,el Raval,Turismes,Altres,5
2020,1,Ciutat Vella,1,el Raval,Motos,Subjecte Jurí­dic,219
2020,1,Ciutat Vella,1,el Raval,Motos,Subjecte Físic,2890
2020,1,Ciutat Vella,1,el Raval,Motos,Altres,1
2020,1,Ciutat Vella,1,el Raval,Ciclomotors,Subjecte Jurí­dic,725
2020,1,Ciutat Vella,1,el Raval,Ciclomotors,Subjecte Físic,1210
2020,1,Ciutat Vella,1,el Raval,Furgonetes,Subjecte Jurí­dic,248
2020,1,Ciutat Vella,1,el Raval,Furgonetes,Subjecte Físic,605
2020,1,Ciutat Vella,1,el Raval,Camions,Subjecte Jurí­dic,173
2020,1,Ciutat Vella,1,el Raval,Camions,Subjecte Físic,150
2020,1,Ciutat Vella,1,el Raval,Altres vehicles,Subjecte Jurí­dic,111
2020,1,Ciutat Vella,1,el Raval,Altres vehicles,Subjecte Físic,90
2020,1,Ciutat Vella,2,el Barri Gòtic,Turismes,Subjecte Jurí­dic,2652
2020,1,Ciutat Vella,2,el Barri Gòtic,Turismes,Subjecte Físic,2235
2020,1,Ciutat Vella,2,el Barri Gòtic,Turismes,Altres,2
2020,1,Ciutat Vella,2,el Barri Gòtic,Motos,Subjecte Jurí­dic,2308
2020,1,Ciutat Vella,2,el Barri Gòtic,Motos,Subjecte Físic,1425
2020,1,Ciutat Vella,2,el Barri Gòtic,Ciclomotors,Subjecte Jurí­dic,89
2020,1,Ciutat Vella,2,el Barri Gòtic,Ciclomotors,Subjecte Físic,411
2020,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,Subjecte Jurí­dic,1333
2020,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,Subjecte Físic,213
2020,1,Ciutat Vella,2,el Barri Gòtic,Camions,Subjecte Jurí­dic,857
2020,1,Ciutat Vella,2,el Barri Gòtic,Camions,Subjecte Físic,34
2020,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,Subjecte Jurí­dic,321
2020,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,Subjecte Físic,46
2020,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,Altres,1
2020,1,Ciutat Vella,3,la Barceloneta,Turismes,Subjecte Jurí­dic,167
2020,1,Ciutat Vella,3,la Barceloneta,Turismes,Subjecte Físic,2934
2020,1,Ciutat Vella,3,la Barceloneta,Turismes,Altres,3
2020,1,Ciutat Vella,3,la Barceloneta,Motos,Subjecte Jurí­dic,235
2020,1,Ciutat Vella,3,la Barceloneta,Motos,Subjecte Físic,1610
2020,1,Ciutat Vella,3,la Barceloneta,Motos,Altres,1
2020,1,Ciutat Vella,3,la Barceloneta,Ciclomotors,Subjecte Jurí­dic,7
2020,1,Ciutat Vella,3,la Barceloneta,Ciclomotors,Subjecte Físic,478
2020,1,Ciutat Vella,3,la Barceloneta,Furgonetes,Subjecte Jurí­dic,205
2020,1,Ciutat Vella,3,la Barceloneta,Furgonetes,Subjecte Físic,233
2020,1,Ciutat Vella,3,la Barceloneta,Camions,Subjecte Jurí­dic,49
2020,1,Ciutat Vella,3,la Barceloneta,Camions,Subjecte Físic,44
2020,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,Subjecte Jurí­dic,28
2020,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,Subjecte Físic,66
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Turismes,Subjecte Jurí­dic,459
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Turismes,Subjecte Físic,3424
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Turismes,Altres,1
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Motos,Subjecte Jurí­dic,470
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Motos,Subjecte Físic,2167
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Motos,Altres,2
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,Subjecte Jurí­dic,4358
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,Subjecte Físic,627
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,Altres,1
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,Subjecte Jurí­dic,219
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,Subjecte Físic,339
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,Altres,1
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,Subjecte Jurí­dic,59
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,Subjecte Físic,63
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,Subjecte Jurí­dic,58
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,Subjecte Físic,72
2020,2,Eixample,5,el Fort Pienc,Turismes,Subjecte Jurí­dic,858
2020,2,Eixample,5,el Fort Pienc,Turismes,Subjecte Físic,7938
2020,2,Eixample,5,el Fort Pienc,Turismes,Altres,2
2020,2,Eixample,5,el Fort Pienc,Motos,Subjecte Jurí­dic,227
2020,2,Eixample,5,el Fort Pienc,Motos,Subjecte Físic,3815
2020,2,Eixample,5,el Fort Pienc,Motos,Altres,2
2020,2,Eixample,5,el Fort Pienc,Ciclomotors,Subjecte Jurí­dic,42
2020,2,Eixample,5,el Fort Pienc,Ciclomotors,Subjecte Físic,732
2020,2,Eixample,5,el Fort Pienc,Furgonetes,Subjecte Jurí­dic,313
2020,2,Eixample,5,el Fort Pienc,Furgonetes,Subjecte Físic,381
2020,2,Eixample,5,el Fort Pienc,Furgonetes,Altres,1
2020,2,Eixample,5,el Fort Pienc,Camions,Subjecte Jurí­dic,154
2020,2,Eixample,5,el Fort Pienc,Camions,Subjecte Físic,81
2020,2,Eixample,5,el Fort Pienc,Altres vehicles,Subjecte Jurí­dic,222
2020,2,Eixample,5,el Fort Pienc,Altres vehicles,Subjecte Físic,140
2020,2,Eixample,6,la Sagrada Família,Turismes,Subjecte Jurí­dic,898
2020,2,Eixample,6,la Sagrada Família,Turismes,Subjecte Físic,12590
2020,2,Eixample,6,la Sagrada Família,Turismes,Altres,3
2020,2,Eixample,6,la Sagrada Família,Motos,Subjecte Jurí­dic,455
2020,2,Eixample,6,la Sagrada Família,Motos,Subjecte Físic,6095
2020,2,Eixample,6,la Sagrada Família,Motos,Altres,1
